time_stamp,value_int
2016-10-18 22:41:37,27
2016-10-18 22:41:47,26
2016-10-18 22:41:57,26
2016-10-18 22:42:07,27
2016-10-18 22:42:17,26
2016-10-18 22:42:27,26
2016-10-18 22:42:37,27
2016-10-18 22:42:47,27
2016-10-18 22:42:57,26
2016-10-18 22:43:07,26
2016-10-18 22:43:17,26
2016-10-18 22:43:27,26
2016-10-18 22:43:37,26
2016-10-18 22:43:47,26
2016-10-18 22:43:57,27
2016-10-18 22:44:07,26
2016-10-18 22:44:17,26
2016-10-18 22:44:27,26
2016-10-18 22:44:37,26
2016-10-18 22:44:47,27
